User_ID,Age,Gender,Region,Education_Level,Course_Interested,Preferred_Device,Ad_Channel,Interest_Score,Visit_Date,Signup_Status,Signup_Date,Course_Enrolled,Plan_Type,Enrollment_Date,Course_Completion_Status,Monthly_Fee,Referral_Count,Satisfaction_Score
USER01130,35,Other,Rural Area,High School,Entrepreneurship,Mobile,Instagram,80,2023-10-20,Yes,2023-10-23,Yes,Pro,2023-10-29,Completed,1799,0,6
USER01131,49,Other,Tier-1 City,Postgraduate,Data Science,Tablet,YouTube,55,2023-10-01,Yes,2023-10-02,No,,,,0,0,0
USER01132,18,Female,Rural Area,High School,Data Science,Desktop,Instagram,94,2024-12-11,Yes,2024-12-17,Yes,Pro,2024-12-17,Completed,1799,0,9
USER01133,41,Male,Tier-1 City,Postgraduate,Finance,Tablet,Facebook,74,2024-06-18,Yes,2024-06-24,Yes,Basic,2024-07-02,In Progress,999,2,10
USER01134,43,Female,Tier-1 City,High School,UI/UX Design,Tablet,Google Search,77,2023-11-22,Yes,2023-12-02,Yes,Elite,2023-12-09,Completed,2499,2,6
USER01135,17,Female,Rural Area,Diploma,Entrepreneurship,Mobile,LinkedIn,85,2023-06-19,Yes,2023-06-25,Yes,Pro,2023-07-01,Completed,1799,1,7
USER01136,29,Male,Rural Area,Diploma,Digital Marketing,Desktop,YouTube,71,2023-12-11,Yes,2023-12-14,Yes,Pro,2023-12-21,Completed,1799,1,10
USER01137,26,Other,Rural Area,Graduate,Digital Marketing,Tablet,LinkedIn,49,2024-07-17,Yes,2024-07-28,No,,,,0,0,0
USER01138,30,Other,Tier-1 City,Diploma,Digital Marketing,Mobile,YouTube,13,2023-10-30,No,,No,,,,0,0,0
USER01139,44,Other,Rural Area,Postgraduate,Entrepreneurship,Tablet,LinkedIn,69,2024-09-12,Yes,2024-09-27,Yes,Elite,2024-09-28,Dropped,2499,1,8
USER01140,42,Other,Tier-2 City,Postgraduate,Digital Marketing,Tablet,Google Search,35,2024-02-17,No,,No,,,,0,0,0
USER01141,24,Male,Rural Area,Diploma,Finance,Desktop,Google Search,84,2023-01-09,Yes,2023-01-15,Yes,Pro,2023-01-22,Dropped,1799,0,9
USER01142,33,Female,Tier-1 City,Graduate,UI/UX Design,Desktop,Google Search,75,2024-07-31,Yes,2024-08-09,Yes,Elite,2024-08-17,Completed,2499,0,6
USER01143,28,Female,Tier-1 City,High School,Entrepreneurship,Tablet,Facebook,29,2023-07-16,No,,No,,,,0,0,0
USER01144,35,Other,Tier-1 City,Graduate,Finance,Desktop,Instagram,41,2023-09-14,Yes,2023-09-25,No,,,,0,0,0
USER01145,27,Male,Tier-2 City,Graduate,Digital Marketing,Tablet,YouTube,32,2023-12-02,No,,No,,,,0,0,0
USER01146,51,Female,Rural Area,Diploma,Digital Marketing,Tablet,YouTube,24,2023-10-19,No,,No,,,,0,0,0
USER01147,51,Male,Tier-2 City,Postgraduate,Finance,Mobile,Facebook,88,2024-11-25,Yes,2024-12-08,Yes,Basic,2024-12-13,Completed,999,0,9
USER01148,35,Other,Tier-2 City,Graduate,Digital Marketing,Tablet,Instagram,55,2024-01-04,Yes,2024-01-10,No,,,,0,0,0
USER01149,16,Other,Tier-2 City,Postgraduate,Data Science,Mobile,Instagram,94,2024-11-21,Yes,2024-12-04,Yes,Elite,2024-12-11,Dropped,2499,2,8
USER01150,40,Other,Rural Area,Graduate,Finance,Mobile,YouTube,88,2023-09-14,Yes,2023-09-25,Yes,Basic,2023-09-25,In Progress,999,2,8
USER01151,39,Female,Tier-1 City,High School,Entrepreneurship,Mobile,Instagram,62,2024-06-16,Yes,2024-06-20,Yes,Elite,2024-06-21,Completed,2499,1,6
USER01152,30,Female,Tier-2 City,Diploma,UI/UX Design,Desktop,YouTube,78,2023-05-30,Yes,2023-06-02,Yes,Basic,2023-06-05,Completed,999,1,8
USER01153,43,Female,Rural Area,Graduate,Entrepreneurship,Desktop,LinkedIn,23,2023-09-26,No,,No,,,,0,0,0
USER01154,43,Male,Tier-2 City,Diploma,Data Science,Tablet,LinkedIn,33,2023-10-14,No,,No,,,,0,0,0
USER01155,37,Male,Rural Area,Diploma,Finance,Mobile,Google Search,9,2024-03-17,No,,No,,,,0,0,0
USER01156,19,Male,Tier-2 City,Postgraduate,Data Science,Desktop,Instagram,45,2024-04-13,Yes,2024-04-26,No,,,,0,0,0
USER01157,26,Other,Rural Area,High School,UI/UX Design,Tablet,Instagram,69,2023-01-06,Yes,2023-01-18,Yes,Elite,2023-01-20,Completed,2499,3,6
USER01158,44,Other,Tier-1 City,Graduate,UI/UX Design,Desktop,LinkedIn,53,2023-03-05,Yes,2023-03-17,No,,,,0,0,0
USER01159,37,Other,Tier-2 City,High School,Finance,Desktop,LinkedIn,57,2024-01-19,Yes,2024-01-29,No,,,,0,0,0
USER01160,28,Other,Tier-1 City,High School,Finance,Desktop,LinkedIn,32,2023-04-27,No,,No,,,,0,0,0
USER01161,32,Other,Tier-1 City,Diploma,UI/UX Design,Desktop,Facebook,57,2023-04-14,Yes,2023-04-28,No,,,,0,0,0
USER01162,28,Other,Tier-2 City,Postgraduate,UI/UX Design,Desktop,Google Search,87,2024-05-22,Yes,2024-06-02,Yes,Pro,2024-06-11,Completed,1799,1,8
USER01163,38,Male,Rural Area,High School,Entrepreneurship,Tablet,LinkedIn,7,2023-04-18,No,,No,,,,0,0,0
USER01164,36,Female,Tier-2 City,Diploma,Finance,Tablet,LinkedIn,59,2024-10-12,Yes,2024-10-27,No,,,,0,0,0
USER01165,46,Male,Tier-1 City,High School,Finance,Desktop,Facebook,71,2024-09-19,Yes,2024-09-28,Yes,Elite,2024-10-04,Completed,2499,1,7
USER01166,51,Female,Tier-2 City,Graduate,UI/UX Design,Tablet,Google Search,43,2023-06-07,Yes,2023-06-09,No,,,,0,0,0
USER01167,46,Female,Rural Area,Postgraduate,Digital Marketing,Mobile,YouTube,9,2023-11-03,No,,No,,,,0,0,0
USER01168,51,Male,Tier-2 City,High School,Digital Marketing,Desktop,Facebook,35,2023-05-19,No,,No,,,,0,0,0
USER01169,48,Male,Rural Area,Postgraduate,UI/UX Design,Desktop,Instagram,94,2024-11-23,Yes,2024-12-01,Yes,Elite,2024-12-03,Dropped,2499,0,9
USER01170,52,Other,Tier-2 City,High School,Digital Marketing,Tablet,Facebook,71,2023-05-22,Yes,2023-05-23,Yes,Elite,2023-05-25,Dropped,2499,1,7
USER01171,33,Female,Tier-1 City,High School,Digital Marketing,Desktop,Google Search,17,2023-06-06,No,,No,,,,0,0,0
USER01172,24,Female,Tier-2 City,Graduate,Finance,Desktop,LinkedIn,19,2023-12-16,No,,No,,,,0,0,0
USER01173,44,Other,Rural Area,Diploma,UI/UX Design,Tablet,Facebook,10,2024-03-06,No,,No,,,,0,0,0
USER01174,27,Female,Tier-2 City,Graduate,Finance,Mobile,LinkedIn,89,2024-02-06,Yes,2024-02-07,Yes,Elite,2024-02-10,Dropped,2499,0,8
USER01175,41,Male,Tier-2 City,High School,Finance,Tablet,LinkedIn,43,2024-02-03,Yes,2024-02-10,No,,,,0,0,0
USER01176,50,Female,Rural Area,Diploma,Digital Marketing,Mobile,Google Search,80,2023-11-13,Yes,2023-11-16,Yes,Elite,2023-11-17,Completed,2499,2,6
USER01177,45,Male,Rural Area,Postgraduate,Digital Marketing,Mobile,YouTube,40,2023-09-12,No,,No,,,,0,0,0
USER01178,45,Other,Rural Area,Diploma,Data Science,Tablet,Facebook,94,2024-10-21,Yes,2024-10-22,Yes,Basic,2024-10-28,Completed,999,1,6
USER01179,27,Other,Rural Area,Diploma,Finance,Tablet,Instagram,91,2023-06-16,Yes,2023-06-18,Yes,Basic,2023-06-20,Completed,999,0,6
USER01180,53,Male,Tier-1 City,Diploma,Finance,Mobile,LinkedIn,75,2023-03-14,Yes,2023-03-27,Yes,Pro,2023-04-05,Completed,1799,1,7
USER01181,50,Other,Tier-2 City,High School,Digital Marketing,Mobile,Facebook,47,2023-04-16,Yes,2023-05-01,No,,,,0,0,0
USER01182,16,Female,Rural Area,Graduate,Entrepreneurship,Desktop,LinkedIn,27,2023-12-01,No,,No,,,,0,0,0
USER01183,28,Other,Tier-2 City,Diploma,UI/UX Design,Tablet,Facebook,2,2024-08-15,No,,No,,,,0,0,0
USER01184,19,Female,Rural Area,Diploma,Data Science,Tablet,Google Search,97,2024-08-21,Yes,2024-08-28,Yes,Basic,2024-08-28,Completed,999,0,7
USER01185,48,Male,Rural Area,Diploma,Data Science,Desktop,Facebook,4,2024-09-28,No,,No,,,,0,0,0
USER01186,39,Other,Tier-1 City,Graduate,Entrepreneurship,Tablet,Facebook,13,2024-05-06,No,,No,,,,0,0,0
USER01187,21,Female,Rural Area,Postgraduate,Digital Marketing,Desktop,Google Search,88,2024-12-31,Yes,2025-01-12,Yes,Basic,2025-01-18,Completed,999,2,10
USER01188,33,Male,Tier-2 City,Diploma,Entrepreneurship,Desktop,YouTube,99,2023-07-12,Yes,2023-07-21,Yes,Pro,2023-07-29,Dropped,1799,0,9
USER01189,34,Other,Rural Area,Diploma,UI/UX Design,Desktop,LinkedIn,36,2024-10-20,No,,No,,,,0,0,0
USER01190,20,Male,Tier-1 City,High School,Data Science,Tablet,Instagram,28,2024-12-30,No,,No,,,,0,0,0
USER01191,41,Other,Rural Area,High School,Finance,Mobile,Instagram,73,2024-03-18,Yes,2024-04-02,Yes,Basic,2024-04-11,Completed,999,0,7
USER01192,32,Male,Tier-2 City,Diploma,Finance,Mobile,Google Search,19,2024-10-03,No,,No,,,,0,0,0
USER01193,35,Female,Tier-2 City,Postgraduate,Entrepreneurship,Desktop,Facebook,74,2023-06-28,Yes,2023-07-07,Yes,Pro,2023-07-13,Completed,1799,2,7
USER01194,32,Other,Rural Area,Graduate,Finance,Mobile,Google Search,39,2023-02-13,No,,No,,,,0,0,0
USER01195,32,Male,Tier-1 City,Diploma,Entrepreneurship,Tablet,LinkedIn,9,2024-11-28,No,,No,,,,0,0,0
USER01196,50,Male,Tier-2 City,High School,Finance,Mobile,YouTube,39,2024-06-07,No,,No,,,,0,0,0
USER01197,45,Female,Rural Area,Postgraduate,Entrepreneurship,Mobile,Instagram,49,2023-09-19,Yes,2023-09-26,No,,,,0,0,0
USER01198,38,Female,Tier-1 City,Graduate,Data Science,Mobile,YouTube,40,2023-10-08,No,,No,,,,0,0,0
USER01199,47,Other,Tier-2 City,High School,Entrepreneurship,Desktop,Google Search,17,2023-07-06,No,,No,,,,0,0,0
USER01200,36,Other,Tier-2 City,Postgraduate,Data Science,Mobile,Facebook,50,2024-08-10,Yes,2024-08-20,No,,,,0,0,0
USER01201,44,Other,Rural Area,Postgraduate,Data Science,Mobile,LinkedIn,67,2024-03-01,Yes,2024-03-01,Yes,Elite,2024-03-11,Completed,2499,1,8
USER01202,24,Female,Rural Area,Postgraduate,Finance,Tablet,Facebook,94,2023-10-17,Yes,2023-10-24,Yes,Elite,2023-10-27,Completed,2499,3,8
USER01203,28,Male,Tier-2 City,Postgraduate,Entrepreneurship,Desktop,Google Search,48,2023-07-11,Yes,2023-07-12,No,,,,0,0,0
USER01204,36,Other,Tier-1 City,Postgraduate,Entrepreneurship,Desktop,Google Search,66,2023-12-16,Yes,2023-12-23,Yes,Pro,2023-12-27,Dropped,1799,1,9
USER01205,32,Female,Tier-2 City,Postgraduate,Data Science,Tablet,Facebook,3,2023-08-23,No,,No,,,,0,0,0
USER01206,29,Other,Rural Area,Diploma,UI/UX Design,Tablet,Google Search,9,2023-12-23,No,,No,,,,0,0,0
USER01207,48,Other,Rural Area,Postgraduate,Digital Marketing,Mobile,Google Search,85,2024-09-04,Yes,2024-09-11,Yes,Basic,2024-09-20,In Progress,999,1,6
USER01208,39,Other,Tier-1 City,High School,UI/UX Design,Tablet,Instagram,66,2023-03-14,Yes,2023-03-24,Yes,Elite,2023-04-01,In Progress,2499,1,6
USER01209,29,Female,Tier-1 City,Postgraduate,Finance,Mobile,YouTube,64,2024-06-08,Yes,2024-06-14,Yes,Basic,2024-06-17,Completed,999,3,6
USER01210,43,Other,Rural Area,Postgraduate,Digital Marketing,Desktop,YouTube,64,2024-05-22,Yes,2024-05-23,Yes,Basic,2024-05-23,Completed,999,0,10
USER01211,35,Male,Rural Area,Graduate,Finance,Tablet,Instagram,65,2023-08-25,Yes,2023-08-27,Yes,Pro,2023-08-31,Completed,1799,1,10
USER01212,36,Female,Rural Area,Diploma,Data Science,Desktop,Facebook,6,2023-04-27,No,,No,,,,0,0,0
USER01213,37,Female,Tier-1 City,High School,Entrepreneurship,Tablet,YouTube,49,2023-12-13,Yes,2023-12-21,No,,,,0,0,0
USER01214,48,Male,Tier-1 City,Diploma,UI/UX Design,Tablet,LinkedIn,47,2024-07-20,Yes,2024-08-01,No,,,,0,0,0
USER01215,40,Other,Tier-1 City,High School,UI/UX Design,Tablet,Facebook,51,2024-11-19,Yes,2024-11-23,No,,,,0,0,0
USER01216,17,Male,Tier-1 City,Diploma,UI/UX Design,Mobile,Facebook,36,2023-01-11,No,,No,,,,0,0,0
USER01217,51,Female,Rural Area,High School,UI/UX Design,Mobile,YouTube,94,2023-03-26,Yes,2023-04-10,Yes,Pro,2023-04-11,In Progress,1799,1,10
USER01218,21,Other,Tier-2 City,Diploma,UI/UX Design,Mobile,YouTube,58,2024-10-03,Yes,2024-10-11,No,,,,0,0,0
USER01219,26,Male,Rural Area,Graduate,Entrepreneurship,Mobile,LinkedIn,72,2023-08-07,Yes,2023-08-12,Yes,Pro,2023-08-18,Completed,1799,1,8
USER01220,42,Other,Tier-1 City,Graduate,Finance,Desktop,LinkedIn,21,2024-09-23,No,,No,,,,0,0,0
USER01221,28,Other,Tier-2 City,Postgraduate,Finance,Desktop,Google Search,90,2024-01-09,Yes,2024-01-19,Yes,Pro,2024-01-21,Completed,1799,0,8
USER01222,36,Female,Tier-1 City,High School,Digital Marketing,Mobile,LinkedIn,4,2024-02-20,No,,No,,,,0,0,0
USER01223,23,Other,Rural Area,Diploma,Data Science,Desktop,Instagram,1,2023-07-21,No,,No,,,,0,0,0
USER01224,45,Female,Tier-2 City,Graduate,Data Science,Desktop,YouTube,9,2023-10-12,No,,No,,,,0,0,0
USER01225,44,Male,Tier-1 City,Diploma,Entrepreneurship,Tablet,LinkedIn,63,2024-01-23,Yes,2024-01-28,Yes,Basic,2024-01-31,In Progress,999,1,6
USER01226,20,Female,Rural Area,Diploma,UI/UX Design,Desktop,Instagram,23,2024-11-02,No,,No,,,,0,0,0
USER01227,39,Male,Tier-1 City,Graduate,Digital Marketing,Mobile,Facebook,94,2024-06-24,Yes,2024-06-28,Yes,Elite,2024-07-01,Dropped,2499,0,6
USER01228,20,Other,Tier-2 City,High School,Entrepreneurship,Tablet,Facebook,29,2024-02-26,No,,No,,,,0,0,0
USER01229,38,Other,Tier-2 City,Postgraduate,UI/UX Design,Mobile,Instagram,25,2023-01-10,No,,No,,,,0,0,0
USER01230,32,Male,Tier-2 City,Graduate,Digital Marketing,Mobile,Facebook,54,2024-07-30,Yes,2024-08-05,No,,,,0,0,0
USER01231,27,Female,Tier-2 City,High School,Data Science,Mobile,Google Search,11,2024-12-01,No,,No,,,,0,0,0
USER01232,29,Other,Tier-2 City,Diploma,UI/UX Design,Mobile,Facebook,38,2023-02-25,No,,No,,,,0,0,0
USER01233,17,Female,Tier-2 City,High School,Data Science,Tablet,YouTube,3,2023-03-24,No,,No,,,,0,0,0
USER01234,39,Female,Tier-2 City,Graduate,Finance,Desktop,Google Search,35,2024-08-02,No,,No,,,,0,0,0
USER01235,39,Female,Tier-2 City,High School,Entrepreneurship,Desktop,YouTube,7,2023-07-12,No,,No,,,,0,0,0
USER01236,18,Female,Tier-2 City,High School,Digital Marketing,Mobile,Google Search,8,2024-08-25,No,,No,,,,0,0,0
USER01237,43,Male,Tier-1 City,Diploma,Entrepreneurship,Desktop,Google Search,26,2024-12-21,No,,No,,,,0,0,0
USER01238,21,Male,Rural Area,Graduate,Digital Marketing,Tablet,Instagram,49,2024-03-04,Yes,2024-03-04,No,,,,0,0,0
USER01239,39,Other,Rural Area,High School,Digital Marketing,Desktop,Google Search,20,2023-06-14,No,,No,,,,0,0,0
USER01240,41,Other,Rural Area,Postgraduate,Data Science,Mobile,Google Search,10,2023-01-04,No,,No,,,,0,0,0
USER01241,54,Female,Tier-2 City,Graduate,Finance,Mobile,Instagram,57,2024-07-14,Yes,2024-07-28,No,,,,0,0,0
USER01242,38,Female,Tier-2 City,Postgraduate,Finance,Mobile,Facebook,40,2024-01-11,No,,No,,,,0,0,0
USER01243,29,Female,Rural Area,High School,UI/UX Design,Tablet,YouTube,45,2023-12-09,Yes,2023-12-21,No,,,,0,0,0
USER01244,47,Female,Tier-2 City,Graduate,Data Science,Mobile,Google Search,79,2024-02-15,Yes,2024-02-19,Yes,Basic,2024-02-27,Completed,999,0,9
USER01245,29,Male,Rural Area,High School,Data Science,Desktop,Google Search,35,2024-12-02,No,,No,,,,0,0,0
USER01246,41,Female,Rural Area,Postgraduate,Entrepreneurship,Tablet,Facebook,53,2024-09-11,Yes,2024-09-24,No,,,,0,0,0
USER01247,53,Other,Rural Area,Graduate,UI/UX Design,Tablet,Facebook,43,2023-11-30,Yes,2023-12-13,No,,,,0,0,0
USER01248,38,Female,Rural Area,Graduate,Entrepreneurship,Desktop,LinkedIn,89,2023-12-20,Yes,2023-12-31,Yes,Elite,2024-01-07,Completed,2499,0,8
USER01249,38,Female,Tier-2 City,Postgraduate,Finance,Mobile,LinkedIn,14,2024-02-13,No,,No,,,,0,0,0
USER01250,48,Other,Rural Area,Postgraduate,Finance,Mobile,Instagram,41,2024-10-21,Yes,2024-10-30,No,,,,0,0,0
USER01251,21,Male,Tier-1 City,High School,Entrepreneurship,Mobile,LinkedIn,91,2024-11-25,Yes,2024-12-10,Yes,Basic,2024-12-12,Dropped,999,1,6
USER01252,40,Male,Rural Area,Postgraduate,Data Science,Mobile,YouTube,9,2023-06-12,No,,No,,,,0,0,0
USER01253,43,Other,Rural Area,Diploma,Finance,Desktop,LinkedIn,27,2024-05-31,No,,No,,,,0,0,0
USER01254,19,Male,Rural Area,Graduate,UI/UX Design,Desktop,Google Search,93,2024-05-01,Yes,2024-05-06,Yes,Basic,2024-05-12,Completed,999,2,10
USER01255,25,Other,Rural Area,Graduate,Entrepreneurship,Mobile,LinkedIn,17,2024-03-09,No,,No,,,,0,0,0
USER01256,20,Other,Tier-2 City,Postgraduate,Finance,Tablet,Google Search,8,2024-02-25,No,,No,,,,0,0,0
USER01257,36,Male,Tier-2 City,Postgraduate,Entrepreneurship,Mobile,LinkedIn,24,2023-06-01,No,,No,,,,0,0,0
USER01258,46,Male,Tier-1 City,Graduate,Data Science,Mobile,Instagram,53,2024-11-07,Yes,2024-11-19,No,,,,0,0,0
USER01259,25,Female,Tier-2 City,Graduate,UI/UX Design,Tablet,YouTube,0,2023-08-24,No,,No,,,,0,0,0
USER01260,27,Female,Tier-2 City,High School,Entrepreneurship,Tablet,YouTube,26,2023-08-27,No,,No,,,,0,0,0
USER01261,37,Male,Tier-2 City,Diploma,Entrepreneurship,Desktop,Instagram,40,2024-02-18,No,,No,,,,0,0,0
USER01262,46,Other,Tier-2 City,High School,Entrepreneurship,Tablet,Facebook,99,2023-02-16,Yes,2023-02-22,Yes,Pro,2023-02-27,Completed,1799,0,9
USER01263,21,Other,Rural Area,Diploma,Entrepreneurship,Mobile,Instagram,12,2023-03-21,No,,No,,,,0,0,0
USER01264,16,Other,Tier-2 City,Postgraduate,Finance,Mobile,Instagram,18,2024-08-18,No,,No,,,,0,0,0
USER01265,33,Other,Tier-1 City,Postgraduate,Finance,Mobile,YouTube,87,2023-03-08,Yes,2023-03-13,Yes,Basic,2023-03-16,Completed,999,0,8
USER01266,47,Female,Tier-2 City,Graduate,Finance,Tablet,Facebook,7,2023-10-05,No,,No,,,,0,0,0
USER01267,41,Other,Tier-2 City,Postgraduate,Finance,Tablet,Instagram,100,2023-10-30,Yes,2023-11-06,Yes,Basic,2023-11-07,Completed,999,0,9
USER01268,22,Female,Rural Area,High School,Entrepreneurship,Desktop,LinkedIn,48,2023-10-30,Yes,2023-10-31,No,,,,0,0,0
USER01269,44,Other,Rural Area,High School,Finance,Tablet,LinkedIn,48,2023-09-09,Yes,2023-09-22,No,,,,0,0,0
USER01270,21,Female,Rural Area,Diploma,Finance,Desktop,Instagram,64,2024-07-02,Yes,2024-07-09,Yes,Elite,2024-07-15,In Progress,2499,0,8
USER01271,47,Female,Tier-1 City,Postgraduate,Data Science,Tablet,LinkedIn,99,2023-10-16,Yes,2023-10-20,Yes,Basic,2023-10-20,In Progress,999,0,10
USER01272,16,Other,Rural Area,Graduate,Data Science,Desktop,LinkedIn,71,2023-12-28,Yes,2024-01-07,Yes,Basic,2024-01-16,Completed,999,1,7
USER01273,49,Male,Rural Area,High School,Finance,Desktop,Google Search,50,2023-04-02,Yes,2023-04-04,No,,,,0,0,0
USER01274,33,Other,Tier-2 City,Graduate,Entrepreneurship,Tablet,Instagram,40,2024-09-13,No,,No,,,,0,0,0
USER01275,31,Male,Tier-1 City,Diploma,Entrepreneurship,Mobile,Instagram,2,2023-09-30,No,,No,,,,0,0,0
USER01276,20,Female,Tier-1 City,Graduate,Finance,Tablet,YouTube,85,2024-05-23,Yes,2024-05-28,Yes,Elite,2024-06-05,Dropped,2499,2,9
USER01277,29,Female,Tier-1 City,Diploma,Finance,Mobile,Facebook,35,2024-12-05,No,,No,,,,0,0,0
USER01278,36,Female,Rural Area,Diploma,Digital Marketing,Mobile,Google Search,54,2024-10-24,Yes,2024-11-03,No,,,,0,0,0
USER01279,26,Other,Rural Area,Diploma,Digital Marketing,Tablet,Facebook,63,2023-09-02,Yes,2023-09-04,Yes,Basic,2023-09-05,Completed,999,1,9
USER01280,36,Other,Rural Area,Graduate,UI/UX Design,Mobile,Google Search,35,2023-12-11,No,,No,,,,0,0,0
USER01281,32,Other,Tier-1 City,High School,Entrepreneurship,Tablet,Google Search,34,2023-10-26,No,,No,,,,0,0,0
USER01282,48,Male,Tier-1 City,Diploma,Entrepreneurship,Mobile,Google Search,51,2024-08-17,Yes,2024-08-24,No,,,,0,0,0
USER01283,38,Other,Rural Area,Diploma,Entrepreneurship,Tablet,Google Search,65,2024-12-03,Yes,2024-12-10,Yes,Elite,2024-12-18,Completed,2499,1,10
USER01284,41,Other,Tier-1 City,Diploma,Digital Marketing,Mobile,Facebook,81,2023-01-13,Yes,2023-01-19,Yes,Elite,2023-01-29,Dropped,2499,1,9
USER01285,40,Other,Rural Area,Graduate,Data Science,Tablet,Google Search,62,2023-09-19,Yes,2023-09-24,Yes,Elite,2023-09-28,Completed,2499,0,8
USER01286,49,Male,Tier-1 City,Graduate,Data Science,Mobile,Google Search,53,2023-06-14,Yes,2023-06-28,No,,,,0,0,0
USER01287,52,Female,Tier-2 City,Diploma,Finance,Tablet,Google Search,34,2023-05-07,No,,No,,,,0,0,0
USER01288,34,Other,Tier-1 City,High School,Finance,Mobile,Facebook,39,2024-04-10,No,,No,,,,0,0,0
USER01289,40,Male,Tier-1 City,High School,UI/UX Design,Mobile,Instagram,72,2023-07-29,Yes,2023-07-30,Yes,Elite,2023-08-05,Completed,2499,1,6
USER01290,22,Male,Tier-2 City,High School,Digital Marketing,Tablet,YouTube,63,2024-06-21,Yes,2024-06-21,Yes,Elite,2024-06-21,In Progress,2499,3,8
USER01291,34,Female,Tier-1 City,High School,Finance,Mobile,YouTube,44,2024-09-05,Yes,2024-09-18,No,,,,0,0,0
USER01292,20,Female,Rural Area,High School,Data Science,Desktop,Facebook,89,2023-09-16,Yes,2023-09-30,Yes,Elite,2023-10-07,In Progress,2499,1,7
USER01293,45,Female,Tier-1 City,Diploma,Digital Marketing,Mobile,YouTube,8,2023-07-11,No,,No,,,,0,0,0
USER01294,54,Female,Tier-1 City,Graduate,Entrepreneurship,Mobile,LinkedIn,35,2023-02-16,No,,No,,,,0,0,0
USER01295,49,Male,Tier-2 City,Graduate,Data Science,Desktop,Instagram,81,2024-06-08,Yes,2024-06-16,Yes,Basic,2024-06-21,Completed,999,0,8
USER01296,20,Female,Rural Area,Graduate,Entrepreneurship,Mobile,Facebook,23,2023-03-30,No,,No,,,,0,0,0
USER01297,50,Other,Rural Area,Postgraduate,UI/UX Design,Tablet,Google Search,58,2023-07-12,Yes,2023-07-22,No,,,,0,0,0
USER01298,45,Male,Tier-2 City,Diploma,Data Science,Desktop,Facebook,65,2024-03-19,Yes,2024-03-25,Yes,Pro,2024-04-03,Completed,1799,2,8
USER01299,46,Male,Rural Area,Diploma,Entrepreneurship,Desktop,Facebook,69,2023-04-03,Yes,2023-04-04,Yes,Elite,2023-04-04,Completed,2499,2,8
USER01300,29,Female,Tier-1 City,Postgraduate,Data Science,Mobile,YouTube,17,2023-06-15,No,,No,,,,0,0,0
USER01301,40,Male,Tier-1 City,Diploma,Data Science,Tablet,LinkedIn,76,2023-12-18,Yes,2023-12-24,Yes,Elite,2024-01-01,Dropped,2499,0,7
USER01302,30,Female,Tier-1 City,High School,Digital Marketing,Desktop,Google Search,97,2023-06-01,Yes,2023-06-09,Yes,Elite,2023-06-13,Dropped,2499,1,8
USER01303,33,Male,Tier-1 City,Graduate,UI/UX Design,Desktop,Facebook,56,2023-04-09,Yes,2023-04-12,No,,,,0,0,0
USER01304,23,Other,Tier-2 City,High School,Digital Marketing,Mobile,Instagram,19,2024-10-18,No,,No,,,,0,0,0
USER01305,29,Other,Rural Area,Postgraduate,Finance,Mobile,Instagram,3,2024-09-29,No,,No,,,,0,0,0
USER01306,40,Other,Tier-1 City,Postgraduate,Data Science,Mobile,Google Search,3,2023-10-05,No,,No,,,,0,0,0
USER01307,28,Female,Rural Area,Graduate,Entrepreneurship,Mobile,Instagram,78,2023-03-09,Yes,2023-03-13,Yes,Elite,2023-03-23,Completed,2499,0,7
USER01308,51,Other,Rural Area,Graduate,Data Science,Tablet,LinkedIn,10,2024-10-21,No,,No,,,,0,0,0
USER01309,24,Male,Rural Area,Postgraduate,Finance,Desktop,Instagram,62,2023-05-27,Yes,2023-06-01,Yes,Basic,2023-06-02,Completed,999,1,6
USER01310,16,Male,Rural Area,Postgraduate,Digital Marketing,Tablet,Google Search,82,2023-04-01,Yes,2023-04-09,Yes,Pro,2023-04-14,In Progress,1799,2,10
USER01311,48,Other,Tier-1 City,Graduate,Finance,Mobile,Instagram,1,2023-07-12,No,,No,,,,0,0,0
USER01312,19,Male,Tier-2 City,Postgraduate,Digital Marketing,Mobile,YouTube,44,2023-07-24,Yes,2023-08-07,No,,,,0,0,0
USER01313,19,Female,Rural Area,Diploma,UI/UX Design,Desktop,Facebook,98,2023-12-29,Yes,2024-01-13,Yes,Elite,2024-01-19,In Progress,2499,1,8
USER01314,47,Other,Tier-1 City,Postgraduate,UI/UX Design,Desktop,Facebook,64,2023-07-16,Yes,2023-07-17,Yes,Elite,2023-07-20,In Progress,2499,1,8
USER01315,22,Other,Tier-2 City,Graduate,Data Science,Desktop,Facebook,77,2024-04-12,Yes,2024-04-21,Yes,Pro,2024-04-21,Completed,1799,0,8
USER01316,50,Male,Tier-2 City,High School,Data Science,Desktop,Instagram,90,2023-12-16,Yes,2023-12-30,Yes,Basic,2023-12-30,Completed,999,0,8
USER01317,17,Female,Tier-2 City,Diploma,UI/UX Design,Desktop,LinkedIn,84,2024-04-27,Yes,2024-04-27,Yes,Elite,2024-05-06,Dropped,2499,1,6
USER01318,24,Male,Tier-2 City,Diploma,UI/UX Design,Tablet,Instagram,53,2023-05-02,Yes,2023-05-07,No,,,,0,0,0
USER01319,28,Male,Rural Area,Postgraduate,UI/UX Design,Mobile,Google Search,84,2023-07-05,Yes,2023-07-06,Yes,Elite,2023-07-09,Completed,2499,1,9
